StateName,StateFIPS,PumaState,PUMA,Counties Within PUMA,uninsured_total,uninsured_percent,Foodstamp,Age0_18,Age19_25,Age26_34,Age35_54,Age55_64,138PctFPL_or_Less,139to400PctFPL,Above400PctFPL,Male,Female,Married,ChildinFamily,Latino,WhiteNonLatino,BlackNonLatino,AsianNonLatino,HawaiiPacIslander,AmericanIndian_AlaskaNative,Multiracial_or_Other,Disabled,FullTime_Worker_in_Family,Job_Agriculture,Job_Mining,Job_ManufacturingConstruction,Job_Trade,Job_InfoFinance,Job_EducHealth,Job_Entertainment,Job_Service,Job_MilitaryPublic,LessThanHS,HSDiploma,CollegeGrad,NoEnglishAdults_in_House,EnglishSpeaking,Spanish,Chinese,Korean,Vietnamese,Tagalog,Russian,OtherLang,SpeaksMostCommonOthLang,OtherLanguage
Arizona,4,400116,116,Maricopa County (part),20669,13.7%,4095,1364,6028,4661," 6,800 "," 1,816 "," 9,281 "," 8,957 "," 2,431 "," 11,664 "," 9,005 "," 3,895 "," 2,946 "," 4,370 "," 11,317 "," 1,664 "," 1,629 ", 526 , 696 , 467 ," 1,303 "," 14,968 ", 89 , 905 , 427 ," 4,077 "," 3,321 "," 3,086 "," 4,044 ", 834 , 101 ," 2,627 "," 13,933 "," 4,109 ",1239,18863,989, -   ,59,96,,,661,389,Thai
Arizona,4,400117,117,Maricopa County (part),29771,26.6%,9093,7655,5833,5308," 8,836 "," 2,139 "," 18,836 "," 8,255 "," 2,680 "," 17,715 "," 12,056 "," 5,767 "," 12,768 "," 17,421 "," 6,615 "," 3,277 ", 441 , 976 , 934 , 108 ," 1,531 "," 17,030 ", -   ," 1,032 "," 1,195 "," 2,967 "," 3,953 "," 1,880 "," 2,540 ", 744 , 730 ," 9,337 "," 17,672 "," 2,763 ",4048,24809,4416, -   ,,,51,,495,161,Cushite
Arizona,4,400118,118,Maricopa County (part),40851,29.8%,10227,13065,9421,7310," 9,184 "," 1,871 "," 23,504 "," 15,725 "," 1,622 "," 21,758 "," 19,093 "," 8,602 "," 20,423 "," 32,659 "," 4,546 "," 2,896 ", 273 , -   , 319 , 158 ," 1,036 "," 30,828 ", 20 ," 4,048 "," 1,481 "," 5,040 "," 3,868 "," 3,954 "," 1,963 ", 889 ," 1,438 "," 11,893 "," 27,230 "," 1,729 ",4783,33598,7253, -   ,,,,,,,**
Arizona,4,400119,119,Maricopa County (part),18210,13.3%,3711,3643,2458,3195," 7,371 "," 1,543 "," 10,167 "," 6,768 "," 1,275 "," 9,869 "," 8,341 "," 4,232 "," 7,961 "," 6,244 "," 5,777 "," 2,162 "," 2,300 ", -   ," 1,568 ", 159 ," 1,168 "," 12,239 ", 160 , 617 , 527 ," 3,251 "," 2,292 "," 1,049 "," 2,122 ", 352 , 170 ," 2,343 "," 13,162 "," 2,704 ",2104,16251,238,1006,,104,426,,185,185,Other Specified North American Indian languages
Arizona,4,400120,120,Maricopa County (part),25086,11.1%,2745,6070,4009,6093," 6,647 "," 2,266 "," 9,337 "," 12,124 "," 3,625 "," 14,300 "," 10,786 "," 4,894 "," 10,358 "," 9,836 "," 10,934 "," 2,042 ", 990 , -   , 456 , 828 , 649 ," 21,047 ", 87 ," 1,211 ", 842 ," 3,088 "," 4,554 "," 3,069 "," 4,968 ", 562 , 291 ," 3,566 "," 16,633 "," 4,887 ",2647,21833,2617,115,135,135,43,,207,159,Panjabi
Arizona,4,400121,121,Maricopa County (part),19835,8.7%,3216,7750,1656,2388," 6,941 "," 1,100 "," 5,754 "," 11,531 "," 2,551 "," 11,867 "," 7,968 "," 6,350 "," 11,045 "," 8,132 "," 9,377 ", 392 , 809 , -   , 531 , 594 ," 1,268 "," 18,405 ", -   ," 1,057 ", 388 ," 3,025 "," 4,172 "," 1,758 "," 1,285 ", 776 , 419 ," 2,073 "," 14,051 "," 3,710 ",1670,18159,1096,50,180,207,41,,102,97,Japanese
Arizona,4,400122,122,Maricopa County (part),15201,14.5%,2418,2940,2038,2457," 6,144 "," 1,622 "," 6,985 "," 7,665 ", 551 ," 8,367 "," 6,834 "," 4,368 "," 6,009 "," 3,781 "," 9,148 "," 1,583 ", 241 , 25 , 77 , 346 , 927 ," 11,698 ", 97 ," 1,286 ", 93 ," 2,045 "," 2,368 "," 1,979 "," 2,265 ", 955 , 64 ," 2,405 "," 10,017 "," 2,779 ",332,14112,1089, -   ,,,,,,,**
Arizona,4,400201,201,Pima County (part),24822,22.7%,7939,6557,5193,4340," 6,483 "," 2,249 "," 15,578 "," 7,990 "," 1,254 "," 14,190 "," 10,632 "," 4,989 "," 10,245 "," 18,397 "," 4,446 ", 767 , -   , -   , 748 , 464 ," 1,673 "," 19,555 ", 269 ," 2,660 ", 557 ," 3,396 "," 2,731 "," 1,852 "," 2,933 "," 1,874 ", 743 ," 5,736 "," 16,852 "," 2,234 ",3426,20103,4607, -   ,,,,,112,,**
Arizona,4,400202,202,Pima County (part),11777,13.1%,3373,1241,2132,2301," 3,870 "," 2,233 "," 6,111 "," 4,336 "," 1,330 "," 7,176 "," 4,601 "," 2,347 "," 2,446 "," 3,762 "," 5,686 "," 1,184 ", 155 , 460 , 231 , 297 ," 1,605 "," 8,048 ", -   ," 1,065 ", 222 ," 1,481 "," 1,909 "," 1,292 "," 2,785 ", 724 , -   ," 2,663 "," 7,372 "," 1,742 ",439,11044,649, -   ,,51,,,32,,**
Arizona,4,400203,203,Pima County (part),7583,9.6%,460,968,1196,1624," 2,078 "," 1,718 "," 3,059 "," 3,927 ", 598 ," 4,467 "," 3,116 "," 1,610 "," 2,265 "," 1,781 "," 4,886 ", 331 , 209 , -   , 213 , 163 , 318 ," 5,523 ", -   , 500 , 331 , 905 ," 1,578 ", 871 ," 1,249 ", 486 , 223 , 236 ," 4,340 "," 3,008 ",282,7274,63, -   ,91,,,102,54,54,Persian
Arizona,4,400204,204,Pima County (part),23160,19%,5584,2135,5285,4799," 9,094 "," 1,847 "," 12,037 "," 8,875 "," 2,248 "," 13,458 "," 9,702 "," 2,803 "," 4,118 "," 10,693 "," 9,709 "," 1,876 ", 270 , 121 , 239 , 252 ," 1,525 "," 15,266 ", 101 ," 2,192 ", 279 ," 3,516 "," 6,042 "," 2,327 "," 3,311 "," 1,592 ", 895 ," 2,999 "," 16,298 "," 3,863 ",1819,20474,2328,139,,,,,218,218,Arabic
Arizona,4,400205,205,Pima County (part),6916,6.8%,1677,1301,1141,962," 2,771 ", 741 ," 3,050 "," 3,229 ", 638 ," 3,653 "," 3,263 "," 1,693 "," 2,776 ", 817 ," 4,646 ", 721 , 478 , 71 , -   , 184 , 918 ," 5,731 ", -   , 927 , 156 , 875 ," 1,082 ", 825 ," 1,105 ", 225 , 103 , 534 ," 4,723 "," 1,659 ",177,6705,188, -   ,23,,,,,,**
Arizona,4,400206,206,Pima County (part),20685,15.9%,1048,2836,3545,5274," 6,161 "," 2,868 "," 10,343 "," 9,144 "," 1,198 "," 12,281 "," 8,404 "," 5,999 "," 5,610 "," 7,070 "," 10,355 "," 1,505 ", 537 , 170 , 504 , 544 ," 1,850 "," 12,783 ", 20 ," 1,842 "," 1,689 "," 3,903 "," 1,526 "," 2,276 "," 1,830 "," 1,551 ", 969 ," 2,774 "," 15,788 "," 2,122 ",557,19932,684, -   ,,,,,69,,**
Arizona,4,400207,207,Pima County (part),25420,14.4%,7322,6188,3669,4641," 7,489 "," 3,433 "," 12,667 "," 11,093 "," 1,659 "," 14,497 "," 10,923 "," 7,336 "," 11,191 "," 13,985 "," 7,787 ", 136 , 589 , -   ," 2,366 ", 557 ," 2,523 "," 18,273 ", 127 ," 1,855 ", 946 ," 3,549 "," 2,651 "," 2,610 "," 2,083 "," 1,313 "," 1,496 "," 4,888 "," 17,099 "," 3,432 ",2779,22385,2628, -   ,,141,,,266,266,Other Specified North American Indian languages
Arizona,4,400300,300,"Navajo County, Apache County",35762,22.9%,9203,8621,5992,5409," 11,596 "," 4,143 "," 20,610 "," 11,410 "," 3,741 "," 19,691 "," 16,071 "," 7,428 "," 15,462 "," 3,946 "," 9,977 ", 29 , 377 , 201 ," 20,822 ", 410 ," 2,493 "," 24,900 "," 1,052 "," 3,705 "," 1,174 "," 3,912 "," 2,278 "," 4,014 "," 1,810 ", 804 ," 2,374 "," 4,156 "," 28,530 "," 3,075 ",1987,32966,211, -   ,,,,,2585,2447,Navaho
Arizona,4,400400,400,Coconino County,26418,22.2%,6246,5762,5287,4383," 8,124 "," 2,863 "," 12,327 "," 11,345 "," 2,746 "," 14,638 "," 11,781 "," 6,959 "," 9,193 "," 3,788 "," 12,664 ", 292 , 244 , -   ," 8,862 ", 568 ," 1,413 "," 21,453 ", 398 ," 2,339 ", 357 ," 3,715 "," 3,427 "," 2,579 "," 4,596 "," 1,169 ", 978 ," 4,875 "," 17,258 "," 4,285 ",1683,24126,775,107,,,,,1411,1411,Navaho
Arizona,4,400500,500,Yavapai County,28880,18.6%,6280,6188,2926,3550," 10,594 "," 5,623 "," 12,674 "," 11,564 "," 4,643 "," 13,293 "," 15,588 "," 8,088 "," 9,413 "," 4,860 "," 21,447 ", 106 , 680 , -   , 788 , 999 ," 1,199 "," 22,274 ", 563 ," 2,459 ", 932 ," 3,223 "," 3,029 "," 4,131 "," 5,144 "," 2,073 ", 545 ," 4,101 "," 19,956 "," 4,823 ",1126,28223,658, -   ,,,,,,,**
Arizona,4,400600,600,"Mohave County, La Paz County",36705,22.5%,8495,8108,4116,6667," 11,891 "," 5,924 "," 17,612 "," 17,222 "," 1,871 "," 22,641 "," 14,064 "," 11,557 "," 13,921 "," 8,991 "," 24,043 ", 506 , 424 , 25 ," 1,176 "," 1,541 "," 4,262 "," 27,243 ", 336 ," 2,631 "," 2,124 "," 3,545 "," 5,030 "," 3,179 "," 5,529 "," 1,624 ", 823 ," 6,275 "," 29,144 "," 1,287 ",2466,33544,2678,243,,170,,71,,,**
Arizona,4,400700,700,Yuma County,34898,21.7%,6956,10617,6759,3894," 10,525 "," 3,103 "," 20,655 "," 12,508 "," 1,735 "," 22,898 "," 12,000 "," 9,906 "," 16,947 "," 26,237 "," 6,051 "," 1,546 ", 12 , -   , 890 , 162 ," 1,461 "," 23,508 "," 2,630 "," 1,763 "," 1,222 "," 3,435 "," 3,104 "," 2,250 "," 3,443 "," 1,321 ", 781 ," 10,165 "," 23,829 ", 904 ,5611,27460,7438, -   ,,,,,,,**
Arizona,4,400800,800,"Pinal County, Gila County",85014,23.7%,21281,14825,13798,16641," 27,154 "," 12,597 "," 50,516 "," 26,979 "," 7,519 "," 52,703 "," 32,311 "," 25,725 "," 27,989 "," 26,259 "," 39,051 "," 5,338 ", 877 , 836 ," 11,333 "," 1,319 "," 6,063 "," 47,445 ", 861 ," 4,257 "," 3,598 "," 10,807 "," 9,762 "," 4,330 "," 5,914 "," 5,838 "," 5,899 "," 17,841 "," 61,218 "," 5,956 ",3932,80843,3372,56,,,,,743,466,Navaho
Arizona,4,400900,900,"Cochise County, Santa Cruz County, Graham County, Greenlee County",34125,18.3%,9498,7955,5447,5344," 11,663 "," 3,717 "," 21,561 "," 10,854 "," 1,711 "," 19,907 "," 14,218 "," 8,448 "," 13,954 "," 15,148 "," 14,287 ", 931 , -   , -   ," 2,817 ", 942 ," 2,241 "," 25,159 ", 789 ," 2,877 ", 421 ," 6,917 "," 3,754 "," 1,725 "," 2,565 "," 1,052 "," 1,934 "," 6,719 "," 25,340 "," 2,066 ",2445,30382,3692, -   ,,,,,51,,**
Arkansas,5,500100,100,Benton County,27035,14%,6077,3537,6702,6016," 8,302 "," 2,478 "," 12,511 "," 12,529 "," 1,996 "," 15,956 "," 11,079 "," 11,139 "," 15,599 "," 6,560 "," 18,576 ", 277 , 157 , 287 , 126 ," 1,053 "," 2,007 "," 22,013 "," 1,553 "," 2,750 "," 1,356 "," 3,766 "," 2,210 "," 1,287 "," 2,504 ", 595 , 887 ," 7,402 "," 17,643 "," 1,990 ",3025,22759,3686, -   ,,,,,590,287,Other Pacific Island languages
Arkansas,5,500200,200,Washington County,34860,19.1%,8806,3013,8120,9177," 12,270 "," 2,280 "," 19,240 "," 13,670 "," 1,951 "," 18,948 "," 15,913 "," 16,569 "," 14,945 "," 4,720 "," 24,902 "," 1,145 "," 2,047 ", 392 , 572 ," 1,083 "," 3,640 "," 28,575 ", 284 ," 3,208 "," 2,266 "," 5,465 "," 4,845 "," 4,633 "," 4,573 "," 2,753 ", 673 ," 8,346 "," 22,410 "," 4,104 ",3080,30581,2582,167,,78,,,1452,587,Other Indo-European languages
Arkansas,5,500300,300,"Baxter County, Boone County, Carroll County, Marion County, Madison County, Newton County, Searcy County",24199,20.3%,7258,1857,3094,5796," 9,776 "," 3,675 "," 12,594 "," 10,754 ", 851 ," 12,475 "," 11,723 "," 9,929 "," 9,347 ", 536 ," 22,517 ", 59 , -   , -   , -   ," 1,086 "," 2,240 "," 18,222 "," 1,138 "," 1,710 "," 3,787 "," 3,948 "," 2,422 "," 3,545 "," 2,099 "," 1,009 "," 1,261 "," 3,053 "," 18,954 "," 2,191 ",903,23655,247, -   ,,,,,296,287,Bulgarian
Arkansas,5,500400,400,"Independence County, Cleburne County, Sharp County, Van Buren County, Izard County, Fulton County, Stone County",25074,23.6%,7679,2296,4312,6203," 9,090 "," 3,173 "," 14,708 "," 9,875 ", 491 ," 12,608 "," 12,466 "," 9,544 "," 8,877 ", 742 ," 22,689 ", 664 , 48 , 418 , 19 , 494 ," 2,688 "," 18,445 ", 382 ," 2,908 "," 2,268 "," 3,375 "," 2,486 "," 2,849 "," 2,561 "," 1,124 "," 1,554 "," 3,608 "," 19,572 "," 1,894 ",408,24583,433, -   ,,,,,58,,**
Arkansas,5,500500,500,"Craighead County, Greene County, Randolph County, Lawrence County, Clay County",33434,20.4%,12824,2798,7159,10855," 10,214 "," 2,409 "," 20,278 "," 12,090 "," 1,066 "," 17,689 "," 15,745 "," 15,685 "," 16,807 "," 2,063 "," 29,425 "," 1,434 ", 240 , -   , 55 , 218 ," 2,997 "," 24,906 "," 3,720 "," 2,188 "," 3,613 "," 4,619 "," 3,968 "," 2,892 "," 3,413 "," 1,714 "," 1,171 "," 5,438 "," 25,233 "," 2,764 ",570,32825,295, -   ,,183,,,132,,**
Arkansas,5,500600,600,"Mississippi County, Crittenden County",16745,19.7%,6171,1710,2498,3269," 7,708 "," 1,561 "," 10,357 "," 5,801 ", 588 ," 7,597 "," 9,148 "," 5,548 "," 7,264 ", 493 ," 8,669 "," 7,583 ", -   , -   , -   , -   ," 2,193 "," 11,833 ", 636 , 671 ," 1,585 "," 3,048 "," 1,249 "," 2,493 "," 2,295 ", 729 , 241 ," 3,325 "," 12,710 ", 710 ,,16546,199, -   ,,,,,,,**
Arkansas,5,500700,700,"St. Francis County, Phillips County, Poinsett County, Cross County, Lee County",22005,25.6%,7010,730,3502,4900," 9,943 "," 2,929 "," 12,747 "," 8,735 ", 523 ," 13,685 "," 8,320 "," 7,367 "," 6,599 "," 1,048 "," 13,297 "," 7,233 ", -   , -   , 112 , 315 ," 2,655 "," 15,762 "," 2,079 "," 1,557 "," 1,068 "," 3,581 "," 2,518 "," 2,845 "," 1,821 ", 971 ," 1,778 "," 4,352 "," 16,996 ", 656 ,134,21812,137, -   ,,,,,56,,**
Arkansas,5,500800,800,"White County, Jackson County, Monroe County, Prairie County, Woodruff County",23736,23%,6357,1163,4773,4476," 9,606 "," 3,718 "," 13,203 "," 8,497 "," 2,035 "," 10,795 "," 12,941 "," 10,730 "," 8,379 ", 592 ," 19,102 "," 3,512 ", -   , -   , 148 , 382 ," 4,609 "," 15,353 "," 1,700 "," 2,808 ", 983 ," 4,670 "," 1,527 "," 3,099 "," 2,079 ", 833 , 478 ," 5,527 "," 15,773 "," 2,436 ",141,23593,142, -   ,,,,,,,**
Arkansas,5,500900,900,Pulaski County (part),29337,17.2%,9549,3208,7944,9117," 6,569 "," 2,499 "," 18,093 "," 10,324 ", 920 ," 16,375 "," 12,962 "," 3,535 "," 9,180 "," 2,465 "," 7,960 "," 16,696 "," 1,576 ", -   , 31 , 610 ," 2,855 "," 23,172 ", -   ," 1,878 "," 1,893 "," 5,764 "," 2,998 "," 4,478 "," 3,471 "," 1,879 "," 1,551 "," 3,366 "," 23,188 "," 2,782 ",1056,28213,205, -   ,787,132,,,,,**
Arkansas,5,501000,1000,Pulaski County (part),27786,16.7%,6687,2326,6151,9495," 8,049 "," 1,766 "," 12,821 "," 13,851 "," 1,115 "," 15,356 "," 12,431 "," 7,233 "," 9,911 "," 3,512 "," 15,977 "," 7,959 ", 36 , -   , 14 , 289 ," 2,103 "," 20,706 ", 83 ," 2,324 ", 703 ," 6,068 "," 2,830 "," 2,587 "," 5,805 "," 1,815 ", 838 ," 6,213 "," 19,360 "," 2,213 ",2873,24893,2893, -   ,,,,,,,**
Arkansas,5,501100,1100,"Faulkner County, Saline County, Lonoke County",39601,15.3%,9867,3970,7304,9624," 14,642 "," 4,061 "," 21,427 "," 15,088 "," 3,086 "," 21,149 "," 18,453 "," 14,371 "," 14,268 "," 1,313 "," 31,642 "," 4,503 ", 439 , -   , 512 ," 1,192 "," 7,590 "," 31,808 ", 384 ," 4,128 "," 4,008 "," 8,565 "," 3,950 "," 3,633 "," 4,970 "," 1,168 ", 618 ," 10,798 "," 27,026 "," 1,777 ",676,38535,946,119,,,,,,,**
Arkansas,5,501200,1200,"Pope County, Johnson County, Yell County, Conway County, Perry County",22087,18.6%,5974,2131,5312,5025," 7,034 "," 2,585 "," 13,265 "," 7,231 "," 1,591 "," 11,066 "," 11,021 "," 9,506 "," 7,367 "," 1,571 "," 19,317 ", 536 , 180 , 125 , 106 , 251 ," 1,934 "," 16,622 ", 397 ," 2,251 "," 2,285 "," 2,843 "," 1,830 "," 2,475 "," 3,264 "," 1,489 ", 401 ," 4,401 "," 16,118 "," 1,568 ",521,21468,450, -   ,,,,,168,125,Other Pacific Island languages
Arkansas,5,501300,1300,"Sebastian County, Crawford County",29886,18.6%,8949,2219,6384,8244," 9,824 "," 3,214 "," 19,619 "," 9,646 ", 622 ," 15,614 "," 14,273 "," 9,674 "," 9,712 "," 3,940 "," 20,854 "," 1,631 "," 1,870 ", -   , 210 ," 1,381 "," 4,222 "," 21,137 ", 251 ," 3,506 "," 2,722 "," 4,845 "," 1,933 "," 2,837 "," 5,225 ", 746 , 410 ," 4,791 "," 23,501 "," 1,595 ",3162,26078,2728,419,,311,,,351,201,Thai
Arkansas,5,501400,1400,"Logan County, Polk County, Franklin County, Sevier County, Howard County, Scott County",20084,24.1%,5685,2775,3966,3407," 7,615 "," 2,320 "," 11,789 "," 5,678 "," 2,617 "," 10,645 "," 9,439 "," 7,746 "," 9,337 "," 2,233 "," 15,595 "," 2,027 ", 145 , -   , 50 , 34 ," 1,594 "," 15,145 ", 678 ," 2,233 "," 2,373 "," 3,275 "," 1,281 "," 1,857 "," 2,066 ", 864 , 440 ," 4,043 "," 15,638 ", 403 ,929,18752,1242, -   ,,,,,91,,**
Arkansas,5,501500,1500,"Garland County, Hot Spring County, Clark County, Montgomery County",31568,24.2%,7521,2164,5724,5653," 14,106 "," 3,921 "," 16,765 "," 13,700 "," 1,103 "," 17,304 "," 14,264 "," 10,255 "," 9,424 "," 2,537 "," 23,962 "," 4,326 ", 166 , -   , 102 , 475 ," 3,607 "," 23,301 "," 2,248 "," 3,794 "," 2,665 "," 5,429 "," 1,874 "," 1,652 "," 4,586 "," 2,811 ", 357 ," 7,082 "," 22,763 "," 1,723 ",452,29561,1896, -   ,,,,,111,,**
Arkansas,5,501600,1600,"Jefferson County, Arkansas County, Grant County",14917,15.8%,3239,1227,2805,4009," 5,183 "," 1,694 "," 9,083 "," 5,346 ", 488 ," 9,411 "," 5,507 "," 3,660 "," 4,108 ", 521 ," 7,634 "," 6,633 ", 72 , -   , -   , 58 ," 1,263 "," 9,189 ", 593 ," 1,126 "," 1,839 "," 2,502 "," 1,740 "," 1,063 "," 1,425 ", 466 , 395 ," 2,137 "," 11,776 "," 1,005 ",292,14622,224,72,,,,,,,**
Arkansas,5,501700,1700,"Ashley County, Drew County, Desha County, Lincoln County, Chicot County, Bradley County, Cleveland County",20535,24.9%,7538,921,4035,5574," 7,906 "," 2,099 "," 13,037 "," 6,527 ", 971 ," 12,570 "," 7,965 "," 9,001 "," 7,433 "," 1,489 "," 11,438 "," 7,608 ", -   , -   , -   , -   ," 3,428 "," 12,746 "," 2,028 "," 1,448 "," 1,903 "," 3,269 "," 1,049 "," 1,794 "," 1,020 "," 1,288 ", 603 ," 4,105 "," 15,520 ", 911 ,571,19583,952, -   ,,,,,,,**
Arkansas,5,501800,1800,"Union County, Ouachita County, Columbia County, Dallas County, Calhoun County",15359,17.4%,4657,1352,3421,2995," 5,340 "," 2,251 "," 10,771 "," 4,340 ", 249 ," 7,079 "," 8,281 "," 3,347 "," 6,236 ", 918 ," 7,967 "," 6,185 ", 5 , -   , -   , 285 ," 2,021 "," 11,782 ", 946 ," 2,156 "," 2,036 "," 2,602 "," 1,022 "," 1,628 "," 2,011 ", 414 , 427 ," 4,235 "," 10,599 ", 526 ,311,14935,424, -   ,,,,,,,**
Arkansas,5,501900,1900,"Miller County, Hempstead County, Little River County, Pike County, Nevada County, Lafayette County",19785,22.4%,6131,1909,3284,3959," 8,232 "," 2,401 "," 11,037 "," 7,539 "," 1,209 "," 10,955 "," 8,830 "," 7,552 "," 8,221 "," 1,210 "," 13,569 "," 3,940 ", 513 , -   , -   , 553 ," 2,839 "," 14,130 ", 916 ," 2,190 "," 1,626 "," 3,408 "," 1,090 "," 1,874 "," 1,721 "," 1,471 "," 1,378 "," 3,937 "," 15,617 ", 232 ,432,19309,476, -   ,,,,,,,**
California,6,600100,100,"Siskiyou County, Lassen County, Del Norte County, Modoc County",14936,15%,3593,1384,2334,1855," 6,043 "," 3,320 "," 9,209 "," 5,154 ", 573 ," 8,088 "," 6,848 "," 4,198 "," 3,762 "," 2,702 "," 10,444 ", 235 , 567 , 223 , 582 , 182 ," 2,829 "," 8,949 ", 703 , 606 , 928 ," 1,962 "," 2,100 "," 1,410 "," 2,087 ", 334 , 322 ," 2,402 "," 10,276 "," 2,258 ",698,13997,622, -   ,85,,,,231,181,Thai
California,6,600200,200,Humboldt County,23461,20.3%,1197,2222,6153,4493," 7,690 "," 2,903 "," 12,571 "," 9,068 "," 1,821 "," 11,958 "," 11,503 "," 4,854 "," 6,466 "," 3,063 "," 17,369 ", 311 , 41 , 56 , 865 ," 1,755 "," 2,742 "," 14,704 "," 1,889 "," 2,985 ", 541 ," 3,762 "," 2,766 "," 2,462 "," 2,552 ", 705 ," 1,404 "," 2,914 "," 17,034 "," 3,512 ",410,22525,671, -   ,,,,15,250,250,Polish
California,6,600300,300,Shasta County,25844,17.7%,3350,3008,5280,6255," 7,992 "," 3,309 "," 14,938 "," 8,380 "," 2,526 "," 14,993 "," 10,851 "," 8,869 "," 7,461 "," 2,752 "," 20,272 ", 504 ," 1,283 ", -   , 371 , 662 ," 2,910 "," 18,522 ", 316 ," 2,325 "," 1,678 "," 5,107 "," 3,353 "," 2,404 "," 2,238 "," 2,091 ", 600 ," 2,675 "," 20,662 "," 2,506 ",391,24660,664,157,85,,147,,132,132,Other Pacific Island languages
California,6,600400,400,"Mendocino County, Lake County",28858,23.1%,7686,3892,5003,4648," 9,574 "," 5,740 "," 14,109 "," 11,541 "," 3,208 "," 16,031 "," 12,827 "," 7,117 "," 8,237 "," 6,230 "," 19,533 ", 165 , 389 , -   ," 1,921 ", 620 ," 3,960 "," 19,995 "," 1,003 "," 3,469 "," 1,235 "," 4,131 "," 4,557 "," 2,200 "," 2,681 "," 2,243 "," 1,462 "," 4,316 "," 21,338 "," 3,205 ",1453,26964,1722,34,,,,,138,,**
California,6,600500,500,"Tehama County, Glenn County, Colusa County, Trinity County",21633,20.9%,1157,4449,3912,5085," 5,324 "," 2,863 "," 10,620 "," 9,020 "," 1,993 "," 12,857 "," 8,776 "," 7,556 "," 10,214 "," 7,502 "," 13,114 ", 186 , 61 , -   , 176 , 594 ," 2,710 "," 16,155 "," 2,563 "," 1,275 "," 1,205 "," 2,945 "," 1,832 "," 1,307 "," 1,600 "," 1,630 ", 426 ," 4,330 "," 14,544 "," 2,759 ",2018,18757,2876, -   ,,,,,,,**
California,6,600600,600,Butte County,42005,22.9%,6786,8807,8686,7149," 13,486 "," 3,877 "," 24,120 "," 13,408 "," 4,477 "," 23,326 "," 18,679 "," 10,400 "," 16,210 "," 10,673 "," 25,292 ", 644 ," 2,433 ", -   , 798 ," 2,165 "," 3,785 "," 31,988 "," 1,304 "," 3,981 "," 1,271 "," 3,966 "," 6,173 "," 5,856 "," 3,954 "," 2,258 "," 1,405 "," 5,064 "," 26,263 "," 10,678 ",1895,39858,1348, -   ,,,,,800,659,Hmong
California,6,600700,700,"Nevada County, Plumas County, Sierra County",19144,20%,1534,2935,1964,3648," 7,544 "," 3,053 "," 8,713 "," 9,027 "," 1,404 "," 10,428 "," 8,715 "," 7,253 "," 6,589 "," 1,386 "," 16,092 ", 268 , 102 , -   , 13 ," 1,283 ", 891 ," 13,075 ", 408 ," 2,855 ", 537 ," 2,390 "," 2,960 "," 2,021 "," 1,477 ", 807 , 642 ," 1,475 "," 15,553 "," 2,116 ",18,19040,104, -   ,,,,,,,**
California,6,600800,800,"Sutter County, Yuba County",28823,19.9%,4824,4789,6724,5605," 8,996 "," 2,710 "," 14,592 "," 13,059 "," 1,172 "," 14,809 "," 14,014 "," 9,955 "," 11,530 "," 8,977 "," 13,347 ", 192 ," 4,901 ", 89 , 67 ," 1,251 "," 2,566 "," 22,497 "," 2,903 "," 1,966 "," 1,283 "," 4,105 "," 3,694 "," 3,251 "," 1,704 "," 1,145 "," 1,180 "," 6,271 "," 19,969 "," 2,584 ",2145,24480,1570, -   ,,,,,2774,1862,Panjabi
California,6,600900,900,Yolo County,21465,12.1%,2827,4050,4358,5363," 5,176 "," 2,517 "," 11,272 "," 8,996 "," 1,196 "," 13,971 "," 7,494 "," 6,916 "," 9,349 "," 10,376 "," 6,987 ", -   ," 2,603 ", 89 , 372 ," 1,038 "," 2,001 "," 15,507 "," 1,291 "," 2,322 "," 1,227 "," 3,136 "," 2,935 "," 2,008 "," 1,232 "," 1,096 ", 108 ," 4,350 "," 14,791 "," 2,324 ",3204,16191,3745,146,,81,,289,1012,506,Persian
California,6,601000,1000,Napa County,17862,15.8%,3607,3971,3169,2640," 6,687 "," 1,395 "," 9,714 "," 6,522 "," 1,625 "," 10,385 "," 7,477 "," 3,969 "," 7,263 "," 8,487 "," 7,388 ", 717 ," 1,188 ", -   , -   , 82 ," 1,681 "," 14,378 ", 556 ," 1,321 "," 1,179 "," 2,071 "," 2,627 "," 1,642 "," 2,093 ", 234 , 778 ," 5,792 "," 10,423 "," 1,646 ",4510,11560,5717, -   ,,266,51,,268,103,Amharic
California,6,601101,1101,Sonoma County (part),21396,14.7%,3127,2680,2459,4026," 8,679 "," 3,552 "," 9,952 "," 7,111 "," 4,333 "," 10,239 "," 11,157 "," 6,937 "," 7,354 "," 9,279 "," 9,839 ", 418 , 948 , -   , 565 , 347 ," 1,988 "," 16,149 ", 869 ," 2,077 "," 1,458 "," 2,807 "," 3,217 "," 2,077 "," 2,426 "," 1,256 ", 388 ," 4,797 "," 13,287 "," 3,312 ",2361,17538,2849, -   ,,,,,1009,653,Gujarathi
